images_path,label
Preprocessed\sadness\img_6622.jpg,5
Preprocessed\sadness\img_6623.jpg,5
Preprocessed\sadness\img_6624.jpg,5
Preprocessed\sadness\img_6625.jpg,5
Preprocessed\sadness\img_6626.jpg,5
Preprocessed\sadness\img_6627.jpg,5
Preprocessed\sadness\img_6628.jpg,5
Preprocessed\sadness\img_6629.jpg,5
Preprocessed\sadness\img_6630.jpg,5
Preprocessed\sadness\img_6631.jpg,5
Preprocessed\sadness\img_6632.jpg,5
Preprocessed\sadness\img_6633.jpg,5
Preprocessed\sadness\img_6634.jpg,5
Preprocessed\sadness\img_6635.jpg,5
Preprocessed\sadness\img_6636.jpg,5
Preprocessed\sadness\img_6637.jpg,5
Preprocessed\sadness\img_6638.jpg,5
Preprocessed\sadness\img_6639.jpg,5
Preprocessed\sadness\img_6640.jpg,5
Preprocessed\sadness\img_6641.jpg,5
Preprocessed\sadness\img_6642.jpg,5
Preprocessed\sadness\img_6643.jpg,5
Preprocessed\sadness\img_6644.jpg,5
Preprocessed\sadness\img_6645.jpg,5
Preprocessed\sadness\img_6646.jpg,5
Preprocessed\sadness\img_6647.jpg,5
Preprocessed\sadness\img_6648.jpg,5
Preprocessed\sadness\img_6649.jpg,5
Preprocessed\sadness\img_6650.jpg,5
Preprocessed\sadness\img_6651.jpg,5
Preprocessed\sadness\img_6652.jpg,5
Preprocessed\sadness\img_6653.jpg,5
Preprocessed\sadness\img_6654.jpg,5
Preprocessed\sadness\img_6655.jpg,5
Preprocessed\sadness\img_6656.jpg,5
Preprocessed\sadness\img_6657.jpg,5
Preprocessed\sadness\img_6658.jpg,5
Preprocessed\sadness\img_6659.jpg,5
Preprocessed\sadness\img_6660.jpg,5
Preprocessed\sadness\img_6661.jpg,5
Preprocessed\sadness\img_6662.jpg,5
Preprocessed\sadness\img_6663.jpg,5
Preprocessed\sadness\img_6664.jpg,5
Preprocessed\sadness\img_6665.jpg,5
Preprocessed\sadness\img_6666.jpg,5
Preprocessed\sadness\img_6667.jpg,5
Preprocessed\sadness\img_6668.jpg,5
Preprocessed\sadness\img_6669.jpg,5
Preprocessed\sadness\img_6670.jpg,5
Preprocessed\sadness\img_6671.jpg,5
Preprocessed\sadness\img_6672.jpg,5
Preprocessed\sadness\img_6673.jpg,5
Preprocessed\sadness\img_6674.jpg,5
Preprocessed\sadness\img_6675.jpg,5
Preprocessed\sadness\img_6676.jpg,5
Preprocessed\sadness\img_6677.jpg,5
Preprocessed\sadness\img_6678.jpg,5
Preprocessed\sadness\img_6679.jpg,5
Preprocessed\sadness\img_6680.jpg,5
Preprocessed\sadness\img_6681.jpg,5
Preprocessed\sadness\img_6682.jpg,5
Preprocessed\sadness\img_6683.jpg,5
Preprocessed\sadness\img_6684.jpg,5
Preprocessed\sadness\img_6685.jpg,5
Preprocessed\sadness\img_6686.jpg,5
Preprocessed\sadness\img_6687.jpg,5
Preprocessed\sadness\img_6688.jpg,5
Preprocessed\sadness\img_6689.jpg,5
Preprocessed\sadness\img_6690.jpg,5
Preprocessed\sadness\img_6691.jpg,5
Preprocessed\sadness\img_6692.jpg,5
Preprocessed\sadness\img_6693.jpg,5
Preprocessed\sadness\img_6694.jpg,5
Preprocessed\sadness\img_6695.jpg,5
Preprocessed\sadness\img_6696.jpg,5
Preprocessed\sadness\img_6697.jpg,5
Preprocessed\sadness\img_6698.jpg,5
Preprocessed\sadness\img_6699.jpg,5
Preprocessed\sadness\img_6700.jpg,5
Preprocessed\sadness\img_6701.jpg,5
Preprocessed\sadness\img_6702.jpg,5
Preprocessed\sadness\img_6703.jpg,5
Preprocessed\sadness\img_6704.jpg,5
Preprocessed\sadness\img_6705.jpg,5
Preprocessed\sadness\img_6706.jpg,5
Preprocessed\sadness\img_6707.jpg,5
Preprocessed\sadness\img_6708.jpg,5
Preprocessed\sadness\img_6709.jpg,5
Preprocessed\sadness\img_6710.jpg,5
Preprocessed\sadness\img_6711.jpg,5
Preprocessed\sadness\img_6712.jpg,5
Preprocessed\sadness\img_6713.jpg,5
Preprocessed\sadness\img_6714.jpg,5
Preprocessed\sadness\img_6715.jpg,5
Preprocessed\sadness\img_6716.jpg,5
Preprocessed\sadness\img_6717.jpg,5
Preprocessed\sadness\img_6718.jpg,5
Preprocessed\sadness\img_6719.jpg,5
Preprocessed\sadness\img_6720.jpg,5
Preprocessed\sadness\img_6721.jpg,5
Preprocessed\sadness\img_6722.jpg,5
Preprocessed\sadness\img_6723.jpg,5
Preprocessed\sadness\img_6724.jpg,5
Preprocessed\sadness\img_6725.jpg,5
Preprocessed\sadness\img_6726.jpg,5
Preprocessed\sadness\img_6727.jpg,5
Preprocessed\sadness\img_6728.jpg,5
Preprocessed\sadness\img_6729.jpg,5
Preprocessed\sadness\img_6730.jpg,5
Preprocessed\sadness\img_6731.jpg,5
Preprocessed\sadness\img_6732.jpg,5
Preprocessed\sadness\img_6733.jpg,5
Preprocessed\sadness\img_6734.jpg,5
Preprocessed\sadness\img_6735.jpg,5
Preprocessed\sadness\img_6736.jpg,5
Preprocessed\sadness\img_6737.jpg,5
Preprocessed\sadness\img_6738.jpg,5
Preprocessed\sadness\img_6739.jpg,5
Preprocessed\sadness\img_6740.jpg,5
Preprocessed\sadness\img_6741.jpg,5
Preprocessed\sadness\img_6742.jpg,5
Preprocessed\sadness\img_6743.jpg,5
Preprocessed\sadness\img_6744.jpg,5
Preprocessed\sadness\img_6745.jpg,5
Preprocessed\sadness\img_6746.jpg,5
Preprocessed\sadness\img_6747.jpg,5
Preprocessed\sadness\img_6748.jpg,5
Preprocessed\sadness\img_6749.jpg,5
Preprocessed\sadness\img_6750.jpg,5
Preprocessed\sadness\img_6751.jpg,5
Preprocessed\sadness\img_6752.jpg,5
Preprocessed\sadness\img_6753.jpg,5
Preprocessed\sadness\img_6754.jpg,5
Preprocessed\sadness\img_6755.jpg,5
Preprocessed\sadness\img_6756.jpg,5
Preprocessed\sadness\img_6757.jpg,5
Preprocessed\sadness\img_6758.jpg,5
Preprocessed\sadness\img_6759.jpg,5
Preprocessed\sadness\img_6760.jpg,5
Preprocessed\sadness\img_6761.jpg,5
Preprocessed\sadness\img_6762.jpg,5
Preprocessed\sadness\img_6763.jpg,5
Preprocessed\sadness\img_6764.jpg,5
Preprocessed\sadness\img_6765.jpg,5
Preprocessed\sadness\img_6766.jpg,5
Preprocessed\sadness\img_6767.jpg,5
Preprocessed\sadness\img_6768.jpg,5
Preprocessed\sadness\img_6769.jpg,5
Preprocessed\sadness\img_6770.jpg,5
Preprocessed\sadness\img_6771.jpg,5
Preprocessed\sadness\img_6772.jpg,5
Preprocessed\sadness\img_6773.jpg,5
Preprocessed\sadness\img_6774.jpg,5
Preprocessed\sadness\img_6775.jpg,5
Preprocessed\sadness\img_6776.jpg,5
Preprocessed\sadness\img_6777.jpg,5
Preprocessed\sadness\img_6778.jpg,5
Preprocessed\sadness\img_6779.jpg,5
Preprocessed\sadness\img_6780.jpg,5
Preprocessed\sadness\img_6781.jpg,5
Preprocessed\sadness\img_6782.jpg,5
Preprocessed\sadness\img_6783.jpg,5
Preprocessed\sadness\img_6784.jpg,5
Preprocessed\sadness\img_6785.jpg,5
Preprocessed\sadness\img_6786.jpg,5
Preprocessed\sadness\img_6787.jpg,5
Preprocessed\sadness\img_6788.jpg,5
Preprocessed\sadness\img_6789.jpg,5
Preprocessed\sadness\img_6790.jpg,5
Preprocessed\sadness\img_6791.jpg,5
Preprocessed\sadness\img_6792.jpg,5
Preprocessed\sadness\img_6793.jpg,5
Preprocessed\sadness\img_6794.jpg,5
Preprocessed\sadness\img_6795.jpg,5
Preprocessed\sadness\img_6796.jpg,5
Preprocessed\sadness\img_6797.jpg,5
Preprocessed\sadness\img_6798.jpg,5
Preprocessed\sadness\img_6799.jpg,5
Preprocessed\sadness\img_6800.jpg,5
Preprocessed\sadness\img_6801.jpg,5
Preprocessed\sadness\img_6802.jpg,5
Preprocessed\sadness\img_6803.jpg,5
Preprocessed\sadness\img_6804.jpg,5
Preprocessed\sadness\img_6805.jpg,5
Preprocessed\sadness\img_6806.jpg,5
Preprocessed\sadness\img_6807.jpg,5
Preprocessed\sadness\img_6808.jpg,5
Preprocessed\sadness\img_6809.jpg,5
Preprocessed\sadness\img_6810.jpg,5
Preprocessed\sadness\img_6811.jpg,5
Preprocessed\sadness\img_6812.jpg,5
Preprocessed\sadness\img_6813.jpg,5
Preprocessed\sadness\img_6814.jpg,5
Preprocessed\sadness\img_6815.jpg,5
Preprocessed\sadness\img_6816.jpg,5
Preprocessed\sadness\img_6817.jpg,5
Preprocessed\sadness\img_6818.jpg,5
Preprocessed\sadness\img_6819.jpg,5
Preprocessed\sadness\img_6820.jpg,5
Preprocessed\sadness\img_6821.jpg,5
Preprocessed\sadness\img_6822.jpg,5
Preprocessed\sadness\img_6823.jpg,5
Preprocessed\sadness\img_6824.jpg,5
Preprocessed\sadness\img_6825.jpg,5
Preprocessed\sadness\img_6826.jpg,5
Preprocessed\sadness\img_6827.jpg,5
Preprocessed\sadness\img_6828.jpg,5
Preprocessed\sadness\img_6829.jpg,5
Preprocessed\sadness\img_6830.jpg,5
Preprocessed\sadness\img_6831.jpg,5
Preprocessed\sadness\img_6832.jpg,5
Preprocessed\sadness\img_6833.jpg,5
Preprocessed\sadness\img_6834.jpg,5
Preprocessed\sadness\img_6835.jpg,5
Preprocessed\sadness\img_6836.jpg,5
Preprocessed\sadness\img_6837.jpg,5
Preprocessed\sadness\img_6838.jpg,5
Preprocessed\sadness\img_6839.jpg,5
Preprocessed\sadness\img_6840.jpg,5
Preprocessed\sadness\img_6841.jpg,5
Preprocessed\sadness\img_6842.jpg,5
Preprocessed\sadness\img_6843.jpg,5
Preprocessed\sadness\img_6844.jpg,5
Preprocessed\sadness\img_6845.jpg,5
Preprocessed\sadness\img_6846.jpg,5
Preprocessed\sadness\img_6847.jpg,5
Preprocessed\sadness\img_6848.jpg,5
Preprocessed\sadness\img_6849.jpg,5
Preprocessed\sadness\img_6850.jpg,5
Preprocessed\sadness\img_6851.jpg,5
Preprocessed\sadness\img_6852.jpg,5
Preprocessed\sadness\img_6853.jpg,5
Preprocessed\sadness\img_6854.jpg,5
Preprocessed\sadness\img_6855.jpg,5
Preprocessed\sadness\img_6856.jpg,5
Preprocessed\sadness\img_6857.jpg,5
Preprocessed\sadness\img_6858.jpg,5
Preprocessed\sadness\img_6859.jpg,5
Preprocessed\sadness\img_6860.jpg,5
Preprocessed\sadness\img_6861.jpg,5
Preprocessed\sadness\img_6862.jpg,5
Preprocessed\sadness\img_6863.jpg,5
Preprocessed\sadness\img_6864.jpg,5
Preprocessed\sadness\img_6865.jpg,5
Preprocessed\sadness\img_6866.jpg,5
Preprocessed\sadness\img_6867.jpg,5
Preprocessed\sadness\img_6868.jpg,5
Preprocessed\sadness\img_6869.jpg,5
Preprocessed\sadness\img_6870.jpg,5
Preprocessed\sadness\img_6871.jpg,5
Preprocessed\sadness\img_6872.jpg,5
Preprocessed\sadness\img_6873.jpg,5
Preprocessed\sadness\img_6874.jpg,5
Preprocessed\sadness\img_6875.jpg,5
Preprocessed\sadness\img_6876.jpg,5
Preprocessed\sadness\img_6877.jpg,5
Preprocessed\sadness\img_6878.jpg,5
Preprocessed\sadness\img_6879.jpg,5
Preprocessed\sadness\img_6880.jpg,5
Preprocessed\sadness\img_6881.jpg,5
Preprocessed\sadness\img_6882.jpg,5
Preprocessed\sadness\img_6883.jpg,5
Preprocessed\sadness\img_6884.jpg,5
Preprocessed\sadness\img_6885.jpg,5
Preprocessed\sadness\img_6886.jpg,5
Preprocessed\sadness\img_6887.jpg,5
Preprocessed\sadness\img_6888.jpg,5
Preprocessed\sadness\img_6889.jpg,5
Preprocessed\sadness\img_6890.jpg,5
Preprocessed\sadness\img_6891.jpg,5
Preprocessed\sadness\img_6892.jpg,5
Preprocessed\sadness\img_6893.jpg,5
Preprocessed\sadness\img_6894.jpg,5
Preprocessed\sadness\img_6895.jpg,5
Preprocessed\sadness\img_6896.jpg,5
Preprocessed\sadness\img_6897.jpg,5
Preprocessed\sadness\img_6898.jpg,5
Preprocessed\sadness\img_6899.jpg,5
Preprocessed\sadness\img_6900.jpg,5
Preprocessed\sadness\img_6901.jpg,5
Preprocessed\sadness\img_6902.jpg,5
Preprocessed\sadness\img_6903.jpg,5
Preprocessed\sadness\img_6904.jpg,5
Preprocessed\sadness\img_6905.jpg,5
Preprocessed\sadness\img_6906.jpg,5
Preprocessed\sadness\img_6907.jpg,5
Preprocessed\sadness\img_6908.jpg,5
Preprocessed\sadness\img_6909.jpg,5
Preprocessed\sadness\img_6910.jpg,5
Preprocessed\sadness\img_6911.jpg,5
Preprocessed\sadness\img_6912.jpg,5
Preprocessed\sadness\img_6913.jpg,5
Preprocessed\sadness\img_6914.jpg,5
Preprocessed\sadness\img_6915.jpg,5
Preprocessed\sadness\img_6916.jpg,5
Preprocessed\sadness\img_6917.jpg,5
Preprocessed\sadness\img_6918.jpg,5
Preprocessed\sadness\img_6919.jpg,5
Preprocessed\sadness\img_6920.jpg,5
Preprocessed\sadness\img_6921.jpg,5
Preprocessed\sadness\img_6922.jpg,5
Preprocessed\sadness\img_6923.jpg,5
Preprocessed\sadness\img_6924.jpg,5
Preprocessed\sadness\img_6925.jpg,5
Preprocessed\sadness\img_6926.jpg,5
Preprocessed\sadness\img_6927.jpg,5
Preprocessed\sadness\img_6928.jpg,5
Preprocessed\sadness\img_6929.jpg,5
Preprocessed\sadness\img_6930.jpg,5
Preprocessed\sadness\img_6931.jpg,5
Preprocessed\sadness\img_6932.jpg,5
Preprocessed\sadness\img_6933.jpg,5
Preprocessed\sadness\img_6934.jpg,5
Preprocessed\sadness\img_6935.jpg,5
Preprocessed\sadness\img_6936.jpg,5
Preprocessed\sadness\img_6937.jpg,5
Preprocessed\sadness\img_6938.jpg,5
Preprocessed\sadness\img_6939.jpg,5
Preprocessed\sadness\img_6940.jpg,5
Preprocessed\sadness\img_6941.jpg,5
Preprocessed\sadness\img_6942.jpg,5
Preprocessed\sadness\img_6943.jpg,5
Preprocessed\sadness\img_6944.jpg,5
Preprocessed\sadness\img_6945.jpg,5
Preprocessed\sadness\img_6946.jpg,5
Preprocessed\sadness\img_6947.jpg,5
Preprocessed\sadness\img_6948.jpg,5
Preprocessed\sadness\img_6949.jpg,5
Preprocessed\sadness\img_6950.jpg,5
Preprocessed\sadness\img_6951.jpg,5
Preprocessed\sadness\img_6952.jpg,5
Preprocessed\sadness\img_6953.jpg,5
Preprocessed\sadness\img_6954.jpg,5
Preprocessed\sadness\img_6955.jpg,5
Preprocessed\sadness\img_6956.jpg,5
Preprocessed\sadness\img_6957.jpg,5
Preprocessed\sadness\img_6958.jpg,5
Preprocessed\sadness\img_6959.jpg,5
Preprocessed\sadness\img_6960.jpg,5
Preprocessed\sadness\img_6961.jpg,5
Preprocessed\sadness\img_6962.jpg,5
Preprocessed\sadness\img_6963.jpg,5
Preprocessed\sadness\img_6964.jpg,5
Preprocessed\sadness\img_6965.jpg,5
Preprocessed\sadness\img_6966.jpg,5
Preprocessed\sadness\img_6967.jpg,5
Preprocessed\sadness\img_6968.jpg,5
Preprocessed\sadness\img_6969.jpg,5
Preprocessed\sadness\img_6970.jpg,5
Preprocessed\sadness\img_6971.jpg,5
Preprocessed\sadness\img_6972.jpg,5
Preprocessed\sadness\img_6973.jpg,5
Preprocessed\sadness\img_6974.jpg,5
Preprocessed\sadness\img_6975.jpg,5
Preprocessed\sadness\img_6976.jpg,5
Preprocessed\sadness\img_6977.jpg,5
Preprocessed\sadness\img_6978.jpg,5
Preprocessed\sadness\img_6979.jpg,5
Preprocessed\sadness\img_6980.jpg,5
Preprocessed\sadness\img_6981.jpg,5
Preprocessed\sadness\img_6982.jpg,5
Preprocessed\sadness\img_6983.jpg,5
Preprocessed\sadness\img_6984.jpg,5
Preprocessed\sadness\img_6985.jpg,5
Preprocessed\sadness\img_6986.jpg,5
Preprocessed\sadness\img_6987.jpg,5
Preprocessed\sadness\img_6988.jpg,5
Preprocessed\sadness\img_6989.jpg,5
Preprocessed\sadness\img_6990.jpg,5
Preprocessed\sadness\img_6991.jpg,5
Preprocessed\sadness\img_6992.jpg,5
Preprocessed\sadness\img_6993.jpg,5
Preprocessed\sadness\img_6994.jpg,5
Preprocessed\sadness\img_6995.jpg,5
Preprocessed\sadness\img_6996.jpg,5
Preprocessed\sadness\img_6997.jpg,5
Preprocessed\sadness\img_6998.jpg,5
Preprocessed\sadness\img_6999.jpg,5
Preprocessed\sadness\img_7000.jpg,5
Preprocessed\sadness\img_7001.jpg,5
Preprocessed\sadness\img_7002.jpg,5
Preprocessed\sadness\img_7003.jpg,5
Preprocessed\sadness\img_7004.jpg,5
Preprocessed\sadness\img_7005.jpg,5
Preprocessed\sadness\img_7006.jpg,5
Preprocessed\sadness\img_7007.jpg,5
Preprocessed\sadness\img_7008.jpg,5
Preprocessed\sadness\img_7009.jpg,5
Preprocessed\sadness\img_7010.jpg,5
Preprocessed\sadness\img_7011.jpg,5
Preprocessed\sadness\img_7012.jpg,5
Preprocessed\sadness\img_7013.jpg,5
Preprocessed\sadness\img_7014.jpg,5
Preprocessed\sadness\img_7015.jpg,5
Preprocessed\sadness\img_7016.jpg,5
Preprocessed\sadness\img_7017.jpg,5
Preprocessed\sadness\img_7018.jpg,5
Preprocessed\sadness\img_7019.jpg,5
Preprocessed\sadness\img_7020.jpg,5
Preprocessed\sadness\img_7021.jpg,5
Preprocessed\sadness\img_7022.jpg,5
Preprocessed\sadness\img_7023.jpg,5
Preprocessed\sadness\img_7024.jpg,5
Preprocessed\sadness\img_7025.jpg,5
Preprocessed\sadness\img_7026.jpg,5
Preprocessed\sadness\img_7027.jpg,5
Preprocessed\sadness\img_7028.jpg,5
Preprocessed\sadness\img_7029.jpg,5
Preprocessed\sadness\img_7030.jpg,5
Preprocessed\sadness\img_7031.jpg,5
Preprocessed\sadness\img_7032.jpg,5
Preprocessed\sadness\img_7033.jpg,5
Preprocessed\sadness\img_7034.jpg,5
Preprocessed\sadness\img_7035.jpg,5
Preprocessed\sadness\img_7036.jpg,5
Preprocessed\sadness\img_7037.jpg,5
Preprocessed\sadness\img_7038.jpg,5
Preprocessed\sadness\img_7039.jpg,5
Preprocessed\sadness\img_7040.jpg,5
Preprocessed\sadness\img_7041.jpg,5
Preprocessed\sadness\img_7042.jpg,5
Preprocessed\sadness\img_7043.jpg,5
Preprocessed\sadness\img_7044.jpg,5
Preprocessed\sadness\img_7045.jpg,5
Preprocessed\sadness\img_7046.jpg,5
Preprocessed\sadness\img_7047.jpg,5
Preprocessed\sadness\img_7048.jpg,5
Preprocessed\sadness\img_7049.jpg,5
Preprocessed\sadness\img_7050.jpg,5
Preprocessed\sadness\img_7051.jpg,5
Preprocessed\sadness\img_7052.jpg,5
Preprocessed\sadness\img_7053.jpg,5
Preprocessed\sadness\img_7054.jpg,5
Preprocessed\sadness\img_7055.jpg,5
Preprocessed\sadness\img_7056.jpg,5
Preprocessed\sadness\img_7057.jpg,5
Preprocessed\sadness\img_7058.jpg,5
Preprocessed\sadness\img_7059.jpg,5
Preprocessed\sadness\img_7060.jpg,5
Preprocessed\sadness\img_7061.jpg,5
Preprocessed\sadness\img_7062.jpg,5
Preprocessed\sadness\img_7063.jpg,5
Preprocessed\sadness\img_7064.jpg,5
Preprocessed\sadness\img_7065.jpg,5
Preprocessed\sadness\img_7066.jpg,5
Preprocessed\sadness\img_7067.jpg,5
Preprocessed\sadness\img_7068.jpg,5
Preprocessed\sadness\img_7069.jpg,5
Preprocessed\sadness\img_7070.jpg,5
Preprocessed\sadness\img_7071.jpg,5
Preprocessed\sadness\img_7072.jpg,5
Preprocessed\sadness\img_7073.jpg,5
Preprocessed\sadness\img_7074.jpg,5
Preprocessed\sadness\img_7075.jpg,5
Preprocessed\sadness\img_7076.jpg,5
Preprocessed\sadness\img_7077.jpg,5
Preprocessed\sadness\img_7078.jpg,5
Preprocessed\sadness\img_7079.jpg,5
Preprocessed\sadness\img_7080.jpg,5
Preprocessed\sadness\img_7081.jpg,5
Preprocessed\sadness\img_7082.jpg,5
Preprocessed\sadness\img_7083.jpg,5
Preprocessed\sadness\img_7084.jpg,5
Preprocessed\sadness\img_7085.jpg,5
Preprocessed\sadness\img_7086.jpg,5
Preprocessed\sadness\img_7087.jpg,5
Preprocessed\sadness\img_7088.jpg,5
Preprocessed\sadness\img_7089.jpg,5
Preprocessed\sadness\img_7090.jpg,5
Preprocessed\sadness\img_7091.jpg,5
Preprocessed\sadness\img_7092.jpg,5
Preprocessed\sadness\img_7093.jpg,5
Preprocessed\sadness\img_7094.jpg,5
Preprocessed\sadness\img_7095.jpg,5
Preprocessed\sadness\img_7096.jpg,5
Preprocessed\sadness\img_7097.jpg,5
Preprocessed\sadness\img_7098.jpg,5
Preprocessed\sadness\img_7099.jpg,5
Preprocessed\sadness\img_7100.jpg,5
Preprocessed\sadness\img_7101.jpg,5
Preprocessed\sadness\img_7102.jpg,5
Preprocessed\sadness\img_7103.jpg,5
Preprocessed\sadness\img_7104.jpg,5
Preprocessed\sadness\img_7105.jpg,5
Preprocessed\sadness\img_7106.jpg,5
Preprocessed\sadness\img_7107.jpg,5
Preprocessed\sadness\img_7108.jpg,5
Preprocessed\sadness\img_7109.jpg,5
Preprocessed\sadness\img_7110.jpg,5
Preprocessed\sadness\img_7111.jpg,5
Preprocessed\sadness\img_7112.jpg,5
Preprocessed\sadness\img_7113.jpg,5
Preprocessed\sadness\img_7114.jpg,5
Preprocessed\sadness\img_7115.jpg,5
Preprocessed\sadness\img_7116.jpg,5
Preprocessed\sadness\img_7117.jpg,5
Preprocessed\sadness\img_7118.jpg,5
Preprocessed\sadness\img_7119.jpg,5
Preprocessed\sadness\img_7120.jpg,5
Preprocessed\sadness\img_7121.jpg,5
Preprocessed\sadness\img_7122.jpg,5
Preprocessed\sadness\img_7123.jpg,5
Preprocessed\sadness\img_7124.jpg,5
Preprocessed\sadness\img_7125.jpg,5
Preprocessed\sadness\img_7126.jpg,5
Preprocessed\sadness\img_7127.jpg,5
Preprocessed\sadness\img_7128.jpg,5
Preprocessed\sadness\img_7129.jpg,5
Preprocessed\sadness\img_7130.jpg,5
Preprocessed\sadness\img_7131.jpg,5
Preprocessed\sadness\img_7132.jpg,5
Preprocessed\sadness\img_7133.jpg,5
Preprocessed\sadness\img_7134.jpg,5
Preprocessed\sadness\img_7135.jpg,5
Preprocessed\sadness\img_7136.jpg,5
Preprocessed\sadness\img_7137.jpg,5
Preprocessed\sadness\img_7138.jpg,5
Preprocessed\sadness\img_7139.jpg,5
Preprocessed\sadness\img_7140.jpg,5
Preprocessed\sadness\img_7141.jpg,5
Preprocessed\sadness\img_7142.jpg,5
Preprocessed\sadness\img_7143.jpg,5
Preprocessed\sadness\img_7144.jpg,5
Preprocessed\sadness\img_7145.jpg,5
Preprocessed\sadness\img_7146.jpg,5
Preprocessed\sadness\img_7147.jpg,5
Preprocessed\sadness\img_7148.jpg,5
Preprocessed\sadness\img_7149.jpg,5
Preprocessed\sadness\img_7150.jpg,5
Preprocessed\sadness\img_7151.jpg,5
Preprocessed\sadness\img_7152.jpg,5
Preprocessed\sadness\img_7153.jpg,5
Preprocessed\sadness\img_7154.jpg,5
Preprocessed\sadness\img_7155.jpg,5
Preprocessed\sadness\img_7156.jpg,5
Preprocessed\sadness\img_7157.jpg,5
Preprocessed\sadness\img_7158.jpg,5
Preprocessed\sadness\img_7159.jpg,5
Preprocessed\sadness\img_7160.jpg,5
Preprocessed\sadness\img_7161.jpg,5
Preprocessed\sadness\img_7162.jpg,5
Preprocessed\sadness\img_7163.jpg,5
Preprocessed\sadness\img_7164.jpg,5
Preprocessed\sadness\img_7165.jpg,5
Preprocessed\sadness\img_7166.jpg,5
Preprocessed\sadness\img_7167.jpg,5
Preprocessed\sadness\img_7168.jpg,5
Preprocessed\sadness\img_7169.jpg,5
Preprocessed\sadness\img_7170.jpg,5
Preprocessed\sadness\img_7171.jpg,5
Preprocessed\sadness\img_7172.jpg,5
Preprocessed\sadness\img_7173.jpg,5
Preprocessed\sadness\img_7174.jpg,5
Preprocessed\sadness\img_7175.jpg,5
Preprocessed\sadness\img_7176.jpg,5
Preprocessed\sadness\img_7177.jpg,5
Preprocessed\sadness\img_7178.jpg,5
Preprocessed\sadness\img_7179.jpg,5
Preprocessed\sadness\img_7180.jpg,5
Preprocessed\sadness\img_7181.jpg,5
Preprocessed\sadness\img_7182.jpg,5
Preprocessed\sadness\img_7183.jpg,5
Preprocessed\sadness\img_7184.jpg,5
Preprocessed\sadness\img_7185.jpg,5
Preprocessed\sadness\img_7186.jpg,5
Preprocessed\sadness\img_7187.jpg,5
Preprocessed\sadness\img_7188.jpg,5
Preprocessed\sadness\img_7189.jpg,5
Preprocessed\sadness\img_7190.jpg,5
Preprocessed\sadness\img_7191.jpg,5
Preprocessed\sadness\img_7192.jpg,5
Preprocessed\sadness\img_7193.jpg,5
Preprocessed\sadness\img_7194.jpg,5
Preprocessed\sadness\img_7195.jpg,5
Preprocessed\sadness\img_7196.jpg,5
Preprocessed\sadness\img_7197.jpg,5
Preprocessed\sadness\img_7198.jpg,5
Preprocessed\sadness\img_7199.jpg,5
Preprocessed\sadness\img_7200.jpg,5
Preprocessed\sadness\img_7201.jpg,5
Preprocessed\sadness\img_7202.jpg,5
Preprocessed\sadness\img_7203.jpg,5
Preprocessed\sadness\img_7204.jpg,5
Preprocessed\sadness\img_7205.jpg,5
Preprocessed\sadness\img_7206.jpg,5
Preprocessed\sadness\img_7207.jpg,5
Preprocessed\sadness\img_7208.jpg,5
Preprocessed\sadness\img_7209.jpg,5
Preprocessed\sadness\img_7210.jpg,5
Preprocessed\sadness\img_7211.jpg,5
Preprocessed\sadness\img_7212.jpg,5
Preprocessed\sadness\img_7213.jpg,5
Preprocessed\sadness\img_7214.jpg,5
Preprocessed\sadness\img_7215.jpg,5
Preprocessed\sadness\img_7216.jpg,5
Preprocessed\sadness\img_7217.jpg,5
Preprocessed\sadness\img_7218.jpg,5
Preprocessed\sadness\img_7219.jpg,5
Preprocessed\sadness\img_7220.jpg,5
Preprocessed\sadness\img_7221.jpg,5
Preprocessed\sadness\img_7222.jpg,5
Preprocessed\sadness\img_7223.jpg,5
Preprocessed\sadness\img_7224.jpg,5
Preprocessed\sadness\img_7225.jpg,5
Preprocessed\sadness\img_7226.jpg,5
Preprocessed\sadness\img_7227.jpg,5
Preprocessed\sadness\img_7228.jpg,5
Preprocessed\sadness\img_7229.jpg,5
Preprocessed\sadness\img_7230.jpg,5
Preprocessed\sadness\img_7231.jpg,5
Preprocessed\sadness\img_7232.jpg,5
Preprocessed\sadness\img_7233.jpg,5
Preprocessed\sadness\img_7234.jpg,5
Preprocessed\sadness\img_7235.jpg,5
Preprocessed\sadness\img_7236.jpg,5
Preprocessed\sadness\img_7237.jpg,5
Preprocessed\sadness\img_7238.jpg,5
Preprocessed\sadness\img_7239.jpg,5
Preprocessed\sadness\img_7240.jpg,5
Preprocessed\sadness\img_7241.jpg,5
Preprocessed\sadness\img_7242.jpg,5
Preprocessed\sadness\img_7243.jpg,5
Preprocessed\sadness\img_7244.jpg,5
Preprocessed\sadness\img_7245.jpg,5
Preprocessed\sadness\img_7246.jpg,5
Preprocessed\sadness\img_7247.jpg,5
Preprocessed\sadness\img_7248.jpg,5
Preprocessed\sadness\img_7249.jpg,5
Preprocessed\sadness\img_7250.jpg,5
Preprocessed\sadness\img_7251.jpg,5
Preprocessed\sadness\img_7252.jpg,5
Preprocessed\sadness\img_7253.jpg,5
Preprocessed\sadness\img_7254.jpg,5
Preprocessed\sadness\img_7255.jpg,5
Preprocessed\sadness\img_7256.jpg,5
Preprocessed\sadness\img_7257.jpg,5
